num__Administrative,num__Administrative_Duration,num__Informational,num__Informational_Duration,num__ProductRelated,num__ProductRelated_Duration,num__BounceRates,num__ExitRates,num__PageValues,num__SpecialDay,num__OperatingSystems,num__Browser,num__Region,num__TrafficType,cat__Month_Aug,cat__Month_Dec,cat__Month_Feb,cat__Month_Jul,cat__Month_June,cat__Month_Mar,cat__Month_May,cat__Month_Nov,cat__Month_Oct,cat__Month_Sep,cat__VisitorType_New_Visitor,cat__VisitorType_Other,cat__VisitorType_Returning_Visitor,cat__Weekend_False,cat__Weekend_True,Revenue
4.368916759533299,3.183835101326135,-0.39171885114951205,-0.24663768806086234,0.9750164788316453,0.42130141291113,-0.14187356283729594,-0.24815987048066995,-0.31218723432924494,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,-0.9301490673860116,-0.7393934585112265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False
4.0712272695154486,0.5089634275762155,3.5012955750731574,0.22202841165135936,0.710381844733222,0.37579960476885554,-0.23711762214803117,-0.3583252312020941,3.9936620726396836,-0.30851595192918385,0.9634236107692463,-0.21100307663090767,-0.07593826834696389,-0.23237162222079955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False
0.20126389928339036,0.1153258113635538,-0.39171885114951205,-0.24663768806086234,-0.3702095778353404,-0.371672275334812,-0.2057784244648617,-0.37404411026864903,-0.31218723432924494,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,1.2053779302116077,-0.7393934585112265,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.498953389301241,-0.008691045271719827,-0.39171885114951205,-0.24663768806086234,1.3719684299792805,0.20528043494776005,-0.24145022711211986,-0.5699031508233442,-0.31218723432924494,2.6995145793803585,0.9634236107692463,-0.21100307663090767,2.486694128770179,-0.23237162222079955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.09642559073446028,-0.3737873989176187,-0.39171885114951205,-0.24663768806086234,-0.5466326672342894,-0.5927081496999045,-0.4609689875072531,-0.4313493888620109,-0.31218723432924494,-0.30851595192918385,-1.222423345119231,-0.7891368536081621,0.35116713117255993,0.02113929592441396,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.39226246401020903,0.4010569085441074,-0.4609689875072531,-0.4477223285500998,-0.31218723432924494,-0.30851595192918385,-1.222423345119231,-0.7891368536081621,-0.9301490673860116,-0.23237162222079955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,1.0411751373562512,1.8576647904007806,-0.4609689875072531,-0.7747904332913724,-0.31218723432924494,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,1.2053779302116077,-0.485882540366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True
0.498953389301241,0.14285291739241124,1.1654869193395556,0.21239228623671558,0.1149539180117692,0.06358291157803567,-0.23334255752607752,-0.32792036051930346,-0.31218723432924494,-0.30851595192918385,0.9634236107692463,-0.21100307663090767,-0.07593826834696389,-0.485882540366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.09642559073446028,0.03187521624449116,-0.39171885114951205,-0.24663768806086234,-0.4804740087096835,-0.4402187058392539,-0.4609689875072531,-0.7311000419766904,1.085279836319865,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,-0.07593826834696389,-0.485882540366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True
-0.09642559073446028,-0.20109102846289192,-0.39171885114951205,-0.24663768806086234,-0.5907384395840266,-0.5397692141410894,-0.4609689875072531,-0.3003658919871984,0.7524631022959694,-0.30851595192918385,-0.12949986717499237,4.414067139187128,-0.07593826834696389,-0.23237162222079955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
0.20126389928339036,0.18892460011439374,-0.39171885114951205,-0.24663768806086234,-0.3481566916604718,-0.1764204044440827,-0.22078963165379709,0.0001256220475564481,-0.31218723432924494,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,-0.9301490673860116,-0.23237162222079955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.498953389301241,1.7657931370516808,-0.39171885114951205,-0.24663768806086234,-0.6789499842835011,-0.6093702051148303,-0.4609689875072531,-0.06459563062037356,-0.31218723432924494,-0.30851595192918385,-0.12949986717499237,0.9452644773236013,0.35116713117255993,-0.485882540366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False
-0.3941150807523109,-0.41203558834718906,-0.39171885114951205,-0.24663768806086234,0.1149539180117692,0.28716437785980403,-0.4609689875072531,-0.7812131602658642,0.5729058070612559,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,-0.9301490673860116,-0.485882540366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False
-0.3941150807523109,-0.2700536730404506,0.3868840340950218,1.7506683069744002,-0.6568970981086325,-0.46974639897962883,-0.4609689875072531,0.3480023422439937,-0.31218723432924494,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,-0.9301490673860116,1.035182968505268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False
0.20126389928339036,-0.26599704688882947,0.3868840340950218,0.05050537927069953,-0.41431535018507765,-0.5549285208872641,-0.4609689875072531,-0.6319178433088786,-0.31218723432924494,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,1.2053779302116077,-0.485882540366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.3702095778353404,-0.4728573523640612,-0.4609689875072531,-0.3396609389866522,-0.31218723432924494,-0.30851595192918385,-0.12949986717499237,1.5233982543008557,1.2053779302116077,-0.23237162222079955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.4804740087096835,-0.4922876290108972,-0.4609689875072531,-0.4771936034847409,-0.31218723432924494,-0.30851595192918385,0.9634236107692463,-0.21100307663090767,-0.9301490673860116,1.5422048047956949,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.3941150807523109,-0.10199344675900507,-0.39171885114951205,-0.24663768806086234,0.15905969036150644,-0.28264979573572185,-0.4609689875072531,-0.8264541772821652,-0.31218723432924494,-0.30851595192918385,-1.222423345119231,-0.21100307663090767,-0.9301490673860116,1.7957157229409084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.6789499842835011,-0.6258213484358964,3.6220800211710094,3.236188152294565,-0.31218723432924494,-0.30851595192918385,0.9634236107692463,-0.21100307663090767,-0.5030436678664877,1.7957157229409084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False
-0.3941150807523109,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,0.6221703000337474,0.4263224199634919,-0.4609689875072531,-0.8198597064014685,2.852541404172519,-0.30851595192918385,-0.12949986717499237,0.9452644773236013,-0.9301490673860116,0.7816720503600545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True
-0.3941150807523109,0.5847354089082809,-0.39171885114951205,-0.24663768806086234,-0.6348442119337638,-0.5678205226244456,-0.4609689875072531,-0.5459599254188359,-0.31218723432924494,0.6941608918406638,0.9634236107692463,-0.21100307663090767,-0.07593826834696389,0.02113929592441396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.3941150807523109,-0.3181536688382436,-0.39171885114951205,-0.24663768806086234,-0.5907384395840266,-0.5540585085000923,0.900047355523916,0.4855350067420824,-0.31218723432924494,-0.30851595192918385,-1.222423345119231,-0.7891368536081621,-0.9301490673860116,4.07731398624783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,True
-0.6918045707701616,-0.44680666964679844,1.1654869193395556,0.11778305489293997,-0.43636823635994626,-0.25712064435719667,0.025108279319253357,-0.3003658919871984,-0.31218723432924494,-0.30851595192918385,-1.222423345119231,-0.7891368536081621,-0.07593826834696389,-0.23237162222079955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,0.4678000968096671,0.19494306481959725,-0.4609689875072531,-0.3583252312020941,-0.31218723432924494,1.6968377356105113,-0.12949986717499237,-0.21100307663090767,-0.07593826834696389,0.528161132214841,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.3941150807523109,-0.27584885325705216,-0.39171885114951205,-0.24663768806086234,0.20316546271124367,-0.035509155560185066,-0.26179585616991324,-0.15420749552820454,-0.31218723432924494,-0.30851595192918385,0.9634236107692463,-0.21100307663090767,-0.9301490673860116,-0.485882540366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.5686855534091579,-0.601566457642017,-0.4609689875072531,-0.5459599254188359,-0.31218723432924494,-0.30851595192918385,4.242194044601963,-0.21100307663090767,0.35116713117255993,-0.485882540366013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.5466326672342894,-0.5792449277102769,-0.4609689875072531,-0.005653060121192714,-0.31218723432924494,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,-0.9301490673860116,-0.7393934585112265,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.3941150807523109,-0.3946500476973843,-0.39171885114951205,-0.24663768806086234,-0.41431535018507765,-0.1729755069286149,-0.16932263557744723,0.1662627550289941,-0.31218723432924494,-0.30851595192918385,-1.222423345119231,-0.7891368536081621,1.2053779302116077,1.7957157229409084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
-0.3941150807523109,-0.3743669169392788,-0.39171885114951205,-0.24663768806086234,0.4236943244599299,-0.2198193340657289,-0.4609689875072531,-0.8055879012602929,-0.31218723432924494,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,-0.9301490673860116,-0.485882540366013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,0.40164143828506127,0.09642075297532837,-0.04433133897678113,-0.3583252312020941,-0.14559634386728781,2.6995145793803585,-0.12949986717499237,-0.21100307663090767,-0.9301490673860116,-0.485882540366013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.6568970981086325,-0.6158030239775549,-0.4609689875072531,1.1731982879727285,-0.31218723432924494,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,-0.9301490673860116,-0.23237162222079955,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.20126389928339036,0.016421402314236385,-0.39171885114951205,-0.24663768806086234,-0.3261038054856032,-0.44187963857839996,-0.4609689875072531,-0.40118870397451073,-0.31218723432924494,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,-0.9301490673860116,-0.485882540366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.43636823635994626,-0.4887284874270127,0.5597932646623126,0.829366637042456,-0.31218723432924494,2.6995145793803585,-1.222423345119231,-0.7891368536081621,1.6324833297311314,-0.7393934585112265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.3702095778353404,-0.47148935311204393,-0.4609689875072531,-0.7839972269774627,2.5132746473851855,-0.30851595192918385,0.9634236107692463,-0.21100307663090767,0.35116713117255993,0.02113929592441396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.6789499842835011,-0.6258213484358964,3.6220800211710094,3.236188152294565,-0.31218723432924494,-0.30851595192918385,0.9634236107692463,-0.21100307663090767,-0.07593826834696389,-0.7393934585112265,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.3941150807523109,-0.2468729521740443,-0.39171885114951205,-0.24663768806086234,-0.3040509193107346,0.9699259720232256,-0.4609689875072531,-0.7812131602658642,1.6882728237003777,-0.30851595192918385,-1.222423345119231,-0.7891368536081621,-0.07593826834696389,-0.485882540366013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.10557494373691699,0.18858054981239933,0.5219872522982183,0.7656941259019527,-0.31218723432924494,-0.30851595192918385,-1.222423345119231,-0.7891368536081621,-0.07593826834696389,-0.23237162222079955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.20126389928339036,0.4239191578975874,-0.39171885114951205,-0.24663768806086234,0.8647520479573022,0.46345428395330496,-0.33636890824735355,-0.5639021814967144,-0.31218723432924494,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,-0.9301490673860116,-0.485882540366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
1.6897113493726434,1.76376482397587,1.1654869193395556,0.20538419502606553,-0.017363399037442512,0.0932307075556986,-0.23413293373793242,-0.3156473037380746,0.40172174190373516,-0.30851595192918385,-1.222423345119231,-0.7891368536081621,-0.9301490673860116,-0.485882540366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.20126389928339036,-0.25991210766139783,-0.39171885114951205,-0.24663768806086234,-0.10557494373691699,0.04553821033164653,-0.4609689875072531,-0.7064146972282896,1.9437067060176947,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,-0.9301490673860116,-0.485882540366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.39226246401020903,-0.48490570572580344,-0.4609689875072531,-0.4477223285500998,-0.31218723432924494,-0.30851595192918385,0.9634236107692463,-0.21100307663090767,-0.9301490673860116,1.7957157229409084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False
0.20126389928339036,-0.35408378618117337,1.9440898045840895,0.3560581560550415,-0.3702095778353404,0.8365903823646379,-0.4609689875072531,-0.27089461705255724,3.7380042095146058,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,-0.07593826834696389,-0.485882540366013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
0.7966428793190916,0.46593421446794875,1.9440898045840895,2.791369851755932,-0.5025268948845522,-0.30971684776348957,-0.4609689875072531,-0.4600020281586918,-0.31218723432924494,-0.30851595192918385,-1.222423345119231,-0.7891368536081621,-0.9301490673860116,-0.485882540366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.6127913257588953,-0.6026210181113161,0.049412138577529734,0.829366637042456,-0.31218723432924494,0.6941608918406638,-0.12949986717499237,-0.21100307663090767,0.7782725306920838,0.528161132214841,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.20126389928339036,0.49973943220495187,-0.39171885114951205,-0.24663768806086234,1.4160742023290176,0.4021891120825191,-0.3094331564285733,-0.5926025583788558,-0.31218723432924494,-0.30851595192918385,-1.222423345119231,-0.7891368536081621,-0.9301490673860116,-0.7393934585112265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.4804740087096835,-0.3919725643688198,-0.4609689875072531,-0.31673883167528727,1.6514217900405603,-0.30851595192918385,-0.12949986717499237,1.5233982543008557,-0.07593826834696389,0.02113929592441396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.17173360226152284,-0.3198933562922259,-0.4609689875072531,-0.6397322013561461,0.5679022352607507,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,-0.9301490673860116,-0.7393934585112265,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
-0.09642559073446028,0.5905305891248825,0.3868840340950218,-0.24663768806086234,-0.6568970981086325,-0.5398746701880193,-0.4609689875072531,-0.06459563062037356,-0.31218723432924494,-0.30851595192918385,-1.222423345119231,-0.7891368536081621,-0.07593826834696389,-0.485882540366013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False
0.20126389928339036,-0.2799054794086733,3.5012955750731574,15.13822494667918,-0.2378922607861287,-0.42629850764450566,0.14392716948776543,-0.2530662999048852,-0.31218723432924494,-0.30851595192918385,-1.222423345119231,-0.7891368536081621,-0.07593826834696389,-0.7393934585112265,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.3702095778353404,-0.423631348475146,-0.4609689875072531,-0.2846478896913357,-0.31218723432924494,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,-0.5030436678664877,-0.485882540366013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.6127913257588953,-0.591020852949026,-0.4609689875072531,-0.37404411026864903,-0.31218723432924494,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,-0.07593826834696389,0.02113929592441396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.3941150807523109,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,0.4678000968096671,-0.00851680189960357,-0.31249448366856497,-0.3646668929898674,1.327341273664874,-0.30851595192918385,-0.12949986717499237,0.9452644773236013,-0.5030436678664877,-0.23237162222079955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.5025268948845522,-0.5228698826205712,-0.007296879968611734,0.7911631179802148,-0.31218723432924494,-0.30851595192918385,-1.222423345119231,-0.7891368536081621,2.059588729250655,1.5422048047956949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,-0.19378648843639146,-0.4472930490050447,-0.4609689875072531,-0.7104011569524091,-0.31218723432924494,-0.30851595192918385,0.9634236107692463,-0.21100307663090767,-0.9301490673860116,1.5422048047956949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,0.6883289585583533,0.7418425180243087,0.28434949237643914,-0.3583252312020941,-0.31218723432924494,-0.30851595192918385,0.9634236107692463,-0.21100307663090767,2.059588729250655,4.07731398624783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
0.20126389928339036,0.024920999984569342,-0.39171885114951205,-0.24663768806086234,-0.3040509193107346,-0.4991159080496089,-0.4609689875072531,-0.2619250878307628,-0.31218723432924494,-0.30851595192918385,-0.12949986717499237,-0.21100307663090767,-0.9301490673860116,0.528161132214841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False
-0.6918045707701616,-0.44680666964679844,-0.39171885114951205,-0.24663768806086234,1.2617039991049375,1.2798248615224197,-0.32950718106630933,-0.46543841904915273,-0.31218723432924494,-0.30851595192918385,-1.222423345119231,-0.7891368536081621,-0.9301490673860116,-0.485882540366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False
